['#BESTXYZA', 'COM1', '0', '82.5', 'FINESTEERING', '1992', '60971.000', '00000000', 'fac1', '13306;SOL_COMPUTED', 'SINGLE', '856539.6122', '-4842967.3324', '4047982.7019', '1.2652', '2.2881', '2.9572', 'SOL_COMPUTED', 'DOPPLER_VELOCITY', '-0.0085', '-0.0084', '-0.0161', '0.1512', '0.2735', '0.3535', '""', '0.150', '0.000', '0.000', '10', '10', '10', '10', '0', '06', '00', '03*b4ef8dc7\r\n']
['#SATXYZA', 'COM1', '0', '82.5', 'FINESTEERING', '1992', '60971.000', '00000000', '6f3c', '13306;0.0', '10', '23', '-17476911.9440', '-5354333.6973', '19677081.8497', '-65539.067', '-0.706', '7.043', '0.0', '0.0', '3', '-12584467.5496', '-16510257.6683', '16579527.4158', '7926.583', '-1.964', '3.376', '0.0', '0.0', '26', '5410814.7774', '-23816937.4341', '10266042.1016', '-66409.397', '-1.264', '2.523', '0.0', '0.0', '31', '9408543.4202', '-12098287.4689', '21757035.7078', '40815.824', '-2.236', '2.724', '0.0', '0.0', '25', '14793111.9676', '4825005.0727', '21387010.8719', '-165442.712', '-1.317', '9.847', '0.0', '0.0', '29', '22083014.4755', '-1502906.4278', '14654482.8916', '145087.066', '-0.230', '7.784', '0.0', '0.0', '22', '-10885255.5113', '-21696634.1070', '11011170.7250', '-95789.025', '-1.285', '3.236', '0.0', '0.0', '14', '14989116.2305', '-18194688.0466', '12348575.2342', '-28471.893', '-1.488', '2.849', '0.0', '0.0', '32', '20402443.2196', '-16600313.3212', '3402105.5960', '-158581.245', '0.959', '4.775', '0.0', '0.0', '16', '176939.4965', '-26320858.3822', '-560808.9296', '9150.061', '-0.432', '3.874', '0.0', '0.0*a74d7aa2\r\n']
['#BESTXYZA', 'COM1', '0', '82.5', 'FINESTEERING', '1992', '60975.000', '00000000', 'fac1', '13306;SOL_COMPUTED', 'SINGLE', '856539.5428', '-4842967.3297', '4047982.6622', '1.2656', '2.2886', '2.9586', 'SOL_COMPUTED', 'DOPPLER_VELOCITY', '-0.0284', '0.1178', '-0.0281', '0.1513', '0.2735', '0.3536', '""', '0.150', '0.000', '0.000', '10', '10', '10', '10', '0', '06', '00', '03*d11c2e33\r\n']
['#SATXYZA', 'COM1', '0', '82.5', 'FINESTEERING', '1992', '60975.000', '00000000', '6f3c', '13306;0.0', '10', '23', '-17469118.7640', '-5360186.9726', '19682313.1123', '-65539.062', '-0.709', '7.035', '0.0', '0.0', '3', '-12584252.5664', '-16518709.2582', '16571299.3628', '7926.593', '-1.972', '3.376', '0.0', '0.0', '26', '5412298.9849', '-23811795.8216', '10277226.7580', '-66409.382', '-1.272', '2.523', '0.0', '0.0', '31', '9418213.3742', '-12093050.5996', '21755925.6042', '40815.822', '-2.242', '2.725', '0.0', '0.0', '25', '14793572.6401', '4835988.0995', '21384326.8583', '-165442.721', '-1.319', '9.865', '0.0', '0.0', '29', '22076892.5921', '-1498630.7979', '14664139.3388', '145087.059', '-0.237', '7.782', '0.0', '0.0', '22', '-10884572.1664', '-21702230.0740', '11000573.2277', '-95789.039', '-1.291', '3.237', '0.0', '0.0', '14', '14994922.4078', '-18196833.6754', '12338052.7502', '-28471.892', '-1.493', '2.850', '0.0', '0.0', '32', '20404528.3553', '-16600288.6961', '3389570.4803', '-158581.243', '0.953', '4.779', '0.0', '0.0', '16', '177868.7353', '-26321052.1426', '-547759.7362', '9150.057', '-0.439', '3.871', '0.0', '0.0*0cdf3b2c\r\n']
['#BESTXYZA', 'COM1', '0', '83.0', 'FINESTEERING', '1992', '60980.000', '00000000', 'fac1', '13306;SOL_COMPUTED', 'SINGLE', '856539.5024', '-4842967.3377', '4047982.6728', '1.2661', '2.2889', '2.9604', 'SOL_COMPUTED', 'DOPPLER_VELOCITY', '-0.0435', '-0.0098', '-0.0670', '0.1513', '0.2736', '0.3538', '""', '0.150', '0.000', '0.000', '10', '10', '10', '10', '0', '06', '00', '03*db51922b\r\n']
['#SATXYZA', 'COM1', '0', '83.0', 'FINESTEERING', '1992', '60980.000', '00000000', '6f3c', '13306;0.0', '10', '23', '-17459376.0961', '-5367508.1202', '19688843.0776', '-65539.056', '-0.723', '7.025', '0.0', '0.0', '3', '-12583986.2566', '-16529267.9977', '16561006.3705', '7926.605', '-1.976', '3.375', '0.0', '0.0', '26', '5414156.5021', '-23805361.3894', '10291202.6206', '-66409.363', '-1.271', '2.522', '0.0', '0.0', '31', '9430301.7579', '-12086508.1406', '21754527.6236', '40815.819', '-2.245', '2.725', '0.0', '0.0', '25', '14794152.0904', '4849714.7385', '21380961.4756', '-165442.732', '-1.336', '9.887', '0.0', '0.0', '29', '22069235.8045', '-1493280.6977', '14676202.8659', '145087.049', '-0.243', '7.779', '0.0', '0.0', '22', '-10883718.7209', '-21709217.9115', '10987321.1456', '-95789.057', '-1.292', '3.237', '0.0', '0.0', '14', '15002173.0283', '-18199513.9900', '12324893.7730', '-28471.892', '-1.493', '2.851', '0.0', '0.0', '32', '20407127.4277', '-16600253.6277', '3373899.9562', '-158581.241', '0.950', '4.784', '0.0', '0.0', '16', '179030.0618', '-26321285.3172', '-531447.9755', '9150.051', '-0.445', '3.867', '0.0', '0.0*6cadba88\r\n']
['#BESTXYZA', 'COM1', '0', '82.5', 'FINESTEERING', '1992', '60989.000', '00000000', 'fac1', '13306;SOL_COMPUTED', 'SINGLE', '856539.3827', '-4842967.2787', '4047982.6691', '1.2669', '2.2883', '2.9634', 'SOL_COMPUTED', 'DOPPLER_VELOCITY', '0.0016', '0.0105', '-0.0142', '0.1514', '0.2735', '0.3542', '""', '0.150', '0.000', '0.000', '10', '10', '10', '10', '0', '06', '00', '03*08db036d\r\n']
['#SATXYZA', 'COM1', '0', '82.5', 'FINESTEERING', '1992', '60989.000', '00000000', '6f3c', '13306;0.0', '10', '23', '-17441835.9762', '-5380698.9303', '19700571.4888', '-65539.046', '-0.721', '7.006', '0.0', '0.0', '3', '-12583513.6586', '-16548257.6161', '16542456.8089', '7926.628', '-1.965', '3.375', '0.0', '0.0', '26', '5417506.3706', '-23793758.6585', '10316345.2681', '-66409.329', '-1.275', '2.521', '0.0', '0.0', '31', '9452063.4609', '-12074741.8820', '21751982.2781', '40815.814', '-2.241', '2.727', '0.0', '0.0', '25', '14795205.2027', '4874416.6582', '21374874.7692', '-165442.752', '-1.175', '9.928', '0.0', '0.0', '29', '22055441.1971', '-1483634.9375', '14697897.5053', '145087.033', '-0.234', '7.774', '0.0', '0.0', '22', '-10882184.5626', '-21721776.0687', '10963452.8297', '-95789.089', '-1.291', '3.239', '0.0', '0.0', '14', '15015204.2562', '-18204333.7150', '12301191.1936', '-28471.892', '-1.488', '2.853', '0.0', '0.0', '32', '20411785.1926', '-16600178.4832', '3345688.4757', '-158581.237', '0.956', '4.792', '0.0', '0.0', '16', '181119.8481', '-26321679.7575', '-502086.0811', '9150.040', '-0.436', '3.860', '0.0', '0.0*24899a21\r\n']
['#BESTXYZA', 'COM1', '0', '83.0', 'FINESTEERING', '1992', '60998.000', '00000000', 'fac1', '13306;SOL_COMPUTED', 'SINGLE', '856539.2971', '-4842967.3391', '4047982.6204', '1.2673', '2.2861', '2.9657', 'SOL_COMPUTED', 'DOPPLER_VELOCITY', '0.0175', '-0.0726', '0.0454', '0.1515', '0.2732', '0.3545', '""', '0.150', '0.000', '0.000', '10', '10', '10', '10', '0', '06', '00', '03*d7663f77\r\n']
['#SATXYZA', 'COM1', '0', '83.0', 'FINESTEERING', '1992', '60998.000', '00000000', '6f3c', '13306;0.0', '10', '23', '-17424291.6277', '-5393906.1161', '19712267.0628', '-65539.035', '-0.702', '6.987', '0.0', '0.0', '3', '-12583049.7295', '-16567226.4872', '16523878.7632', '7926.650', '-1.941', '3.374', '0.0', '0.0', '26', '5420864.4130', '-23782129.2679', '10341470.0000', '-66409.296', '-1.245', '2.519', '0.0', '0.0', '31', '9473828.4840', '-12062988.7137', '21749399.6769', '40815.809', '-2.206', '2.728', '0.0', '0.0', '25', '14796271.2935', '4899110.7818', '21368750.7644', '-165442.772', '-1.178', '9.969', '0.0', '0.0', '29', '22041630.6979', '-1473969.1391', '14719566.7720', '145087.016', '-0.205', '7.768', '0.0', '0.0', '22', '-10880653.0047', '-21734308.5580', '10939565.8181', '-95789.121', '-1.261', '3.240', '0.0', '0.0', '14', '15028209.9045', '-18209147.1810', '12277467.5361', '-28471.891', '-1.459', '2.855', '0.0', '0.0', '32', '20416416.5281', '-16600087.8531', '3317471.2040', '-158581.233', '0.987', '4.801', '0.0', '0.0', '16', '183208.8950', '-26322041.7009', '-472723.2990', '9150.030', '-0.412', '3.854', '0.0', '0.0*f01c7b6a\r\n']
