['#BESTXYZA', 'COM1', '0', '78.0', 'FINESTEERING', '1992', '68722.000', '00000000', 'fac1', '13306;SOL_COMPUTED', 'SINGLE', '856542.3423', '-4842967.3545', '4047984.4244', '1.5079', '3.1862', '1.7313', 'SOL_COMPUTED', 'DOPPLER_VELOCITY', '0.0039', '-0.0142', '0.0612', '0.1802', '0.3808', '0.2069', '""', '0.150', '0.000', '0.000', '8', '8', '8', '8', '0', '06', '00', '03*73512c73\r\n']
['#SATXYZA', 'COM1', '0', '78.0', 'FINESTEERING', '1992', '68722.000', '00000000', '6f3c', '13306;0.0', '8', '9', '-12613950.4442', '-9215029.1401', '21443271.0423', '151722.113', '-1.390', '4.140', '0.0', '0.0', '27', '12328643.6940', '-23195062.5341', '2781916.0658', '110713.357', '-1.027', '3.456', '0.0', '0.0', '31', '24648032.5217', '-7122912.7344', '7705002.3579', '40814.259', '-0.534', '7.684', '0.0', '0.0', '8', '3240216.9877', '-24380109.2572', '-9789826.8594', '-28188.379', '1.790', '8.828', '0.0', '0.0', '26', '13135267.8694', '-7948465.9241', '21672174.5036', '-66379.536', '-1.980', '3.315', '0.0', '0.0', '3', '-11799647.9915', '-23142553.2019', '-5679802.6702', '7946.185', '0.639', '9.378', '0.0', '0.0', '23', '-4572948.9489', '-20085780.9498', '16797606.0680', '-65533.428', '-2.314', '2.536', '0.0', '0.0', '16', '5336339.9258', '-16467140.8413', '19862588.9882', '9140.716', '-2.079', '2.409', '0.0', '0.0*cc063c4a\r\n']
['#BESTXYZA', 'COM1', '0', '78.5', 'FINESTEERING', '1992', '68724.000', '00000000', 'fac1', '13306;SOL_COMPUTED', 'SINGLE', '856542.3616', '-4842967.3767', '4047984.4659', '1.5052', '3.1826', '1.7213', 'SOL_COMPUTED', 'DOPPLER_VELOCITY', '0.0286', '0.0509', '-0.0216', '0.1799', '0.3804', '0.2057', '""', '0.150', '0.000', '0.000', '9', '9', '9', '8', '0', '06', '00', '03*ce3a8c20\r\n']
['#SATXYZA', 'COM1', '0', '78.5', 'FINESTEERING', '1992', '68724.000', '00000000', '6f3c', '13306;0.0', '9', '9', '-12611700.9041', '-9220014.1691', '21442450.4779', '151722.114', '-1.393', '4.139', '0.0', '0.0', '27', '12328807.7820', '-23194194.5575', '2788319.7055', '110713.357', '-1.031', '3.455', '0.0', '0.0', '31', '24649981.6618', '-7122608.4769', '7699096.6687', '40814.260', '-0.536', '7.688', '0.0', '0.0', '8', '3241658.1492', '-24382217.8499', '-9784100.4266', '-28188.381', '1.781', '8.820', '0.0', '0.0', '22', '-7005638.5457', '-22647969.3183', '-11719404.3735', '-95819.616', '2.210', '22.244', '0.0', '0.0', '26', '13138552.5478', '-7944044.2243', '21671830.8186', '-66379.528', '-1.984', '3.316', '0.0', '0.0', '3', '-11798374.1298', '-23141700.1119', '-5685928.5418', '7946.190', '0.628', '9.385', '0.0', '0.0', '23', '-4570857.9884', '-20089460.8669', '16793626.5045', '-65533.427', '-2.319', '2.536', '0.0', '0.0', '16', '5339181.0320', '-16462872.5068', '19865425.0861', '9140.714', '-2.084', '2.409', '0.0', '0.0*58b6265c\r\n']
['#BESTXYZA', 'COM1', '0', '79.5', 'FINESTEERING', '1992', '68726.000', '00000000', 'fac1', '13306;SOL_COMPUTED', 'SINGLE', '856542.7250', '-4842967.7072', '4047984.9218', '1.4577', '3.1292', '1.5563', 'SOL_COMPUTED', 'DOPPLER_VELOCITY', '-0.1027', '-0.2036', '0.1245', '0.1742', '0.3740', '0.1860', '""', '0.150', '0.000', '0.000', '9', '9', '9', '9', '0', '06', '00', '03*a2053fbd\r\n']
['#SATXYZA', 'COM1', '0', '79.5', 'FINESTEERING', '1992', '68726.000', '00000000', '6f3c', '13306;0.0', '9', '9', '-12609452.0096', '-9224999.2632', '21441628.0826', '151722.115', '-1.397', '4.137', '0.0', '0.0', '27', '12328971.3189', '-23193325.1154', '2794723.1039', '110713.356', '-1.033', '3.454', '0.0', '0.0', '31', '24651929.3704', '-7122304.3484', '7693190.3408', '40814.260', '-0.535', '7.692', '0.0', '0.0', '8', '3243098.4860', '-24384325.2855', '-9778373.1527', '-28188.382', '1.775', '8.812', '0.0', '0.0', '22', '-7003183.5924', '-22646008.7607', '-11724553.7792', '-95819.625', '2.211', '22.422', '0.0', '0.0', '26', '13141837.6775', '-7939622.9757', '21671485.2893', '-66379.520', '-1.987', '3.317', '0.0', '0.0', '3', '-11797099.2696', '-23140845.9233', '-5692053.9311', '7946.195', '0.624', '9.392', '0.0', '0.0', '23', '-4568767.8103', '-20093140.1155', '16789645.5150', '-65533.427', '-2.324', '2.536', '0.0', '0.0', '16', '5342023.0315', '-16458603.9164', '19868259.4522', '9140.712', '-2.087', '2.409', '0.0', '0.0*44d3d1ca\r\n']
['#BESTXYZA', 'COM1', '0', '79.5', 'FINESTEERING', '1992', '68727.000', '00000000', 'fac1', '13306;SOL_COMPUTED', 'SINGLE', '856542.6827', '-4842967.6866', '4047984.9177', '1.4566', '3.1278', '1.5521', 'SOL_COMPUTED', 'DOPPLER_VELOCITY', '-0.0541', '-0.1425', '0.1766', '0.1741', '0.3738', '0.1855', '""', '0.150', '0.000', '0.000', '9', '9', '9', '9', '0', '06', '00', '03*9970ae2f\r\n']
['#SATXYZA', 'COM1', '0', '79.5', 'FINESTEERING', '1992', '68727.000', '00000000', '6f3c', '13306;0.0', '9', '9', '-12608327.8046', '-9227491.8345', '21441216.1984', '151722.116', '-1.401', '4.137', '0.0', '0.0', '27', '12329052.8809', '-23192889.8448', '2797924.7124', '110713.356', '-1.038', '3.454', '0.0', '0.0', '31', '24652902.6879', '-7122152.3325', '7690236.9375', '40814.260', '-0.536', '7.694', '0.0', '0.0', '8', '3243818.3452', '-24385378.5694', '-9775509.2004', '-28188.383', '1.774', '8.808', '0.0', '0.0', '22', '-7001955.7307', '-22645028.1990', '-11727128.1029', '-95819.629', '2.211', '22.439', '0.0', '0.0', '26', '13143480.4114', '-7937412.5208', '21671311.8331', '-66379.516', '-1.990', '3.317', '0.0', '0.0', '3', '-11796461.4650', '-23140418.4172', '-5695116.4446', '7946.198', '0.615', '9.396', '0.0', '0.0', '23', '-4567723.0147', '-20094979.4890', '16787654.4857', '-65533.427', '-2.327', '2.536', '0.0', '0.0', '16', '5343444.3661', '-16456469.5255', '19869675.9857', '9140.711', '-2.089', '2.409', '0.0', '0.0*bce3846b\r\n']
['#BESTXYZA', 'COM1', '0', '79.0', 'FINESTEERING', '1992', '68729.000', '00000000', 'fac1', '13306;SOL_COMPUTED', 'SINGLE', '856542.3378', '-4842967.3271', '4047984.4063', '1.5085', '3.1853', '1.7311', 'SOL_COMPUTED', 'DOPPLER_VELOCITY', '-0.0596', '-0.2049', '0.1309', '0.1803', '0.3807', '0.2069', '""', '0.150', '0.000', '0.000', '8', '8', '8', '8', '0', '06', '00', '03*a714239e\r\n']
['#SATXYZA', 'COM1', '0', '79.0', 'FINESTEERING', '1992', '68729.000', '00000000', '6f3c', '13306;0.0', '8', '9', '-12606079.8790', '-9232477.0253', '21440391.0570', '151722.117', '-1.390', '4.135', '0.0', '0.0', '27', '12329215.5921', '-23192018.2042', '2804327.7478', '110713.355', '-1.033', '3.453', '0.0', '0.0', '31', '24654848.2491', '-7121848.3969', '7684329.6525', '40814.260', '-0.519', '7.698', '0.0', '0.0', '8', '3245257.4456', '-24387484.2688', '-9769780.6657', '-28188.384', '1.785', '8.800', '0.0', '0.0', '26', '13146766.2173', '-7932991.9497', '21670963.5374', '-66379.508', '-1.982', '3.317', '0.0', '0.0', '3', '-11795185.1064', '-23139562.5812', '-5701241.1095', '7946.203', '0.629', '9.402', '0.0', '0.0', '23', '-4565634.0103', '-20098657.7341', '16783671.3579', '-65533.426', '-2.318', '2.536', '0.0', '0.0', '16', '5346287.7052', '-16452200.5522', '19872507.7536', '9140.709', '-2.080', '2.409', '0.0', '0.0*15fca569\r\n']
['#BESTXYZA', 'COM1', '0', '78.0', 'FINESTEERING', '1992', '68731.000', '00000000', 'fac1', '13306;SOL_COMPUTED', 'SINGLE', '856542.2669', '-4842967.3430', '4047984.4145', '1.5086', '3.1851', '1.7311', 'SOL_COMPUTED', 'DOPPLER_VELOCITY', '-0.1101', '-0.2159', '0.1862', '0.1803', '0.3807', '0.2069', '""', '0.150', '0.000', '0.000', '8', '8', '8', '8', '0', '06', '00', '03*e3fd1af0\r\n']
['#SATXYZA', 'COM1', '0', '78.0', 'FINESTEERING', '1992', '68731.000', '00000000', '6f3c', '13306;0.0', '8', '9', '-12603832.5996', '-9237462.2798', '21439564.0849', '151722.118', '-1.392', '4.134', '0.0', '0.0', '27', '12329377.7533', '-23191145.0979', '2810730.5405', '110713.354', '-1.033', '3.452', '0.0', '0.0', '31', '24656792.3784', '-7121544.5894', '7678421.7301', '40814.260', '-0.520', '7.702', '0.0', '0.0', '8', '3246695.7221', '-24389588.8103', '-9764051.2910', '-28188.386', '1.778', '8.793', '0.0', '0.0', '26', '13150052.4736', '-7928571.8310', '21670613.3976', '-66379.500', '-1.987', '3.319', '0.0', '0.0', '3', '-11793907.7486', '-23138705.6475', '-5707365.2907', '7946.208', '0.614', '9.410', '0.0', '0.0', '23', '-4563545.7881', '-20102335.3096', '16779686.8049', '-65533.426', '-2.323', '2.536', '0.0', '0.0', '16', '5349131.9373', '-16447931.3245', '19875337.7891', '9140.707', '-2.084', '2.410', '0.0', '0.0*c8dee88b\r\n']
['#BESTXYZA', 'COM1', '0', '77.5', 'FINESTEERING', '1992', '68733.000', '00000000', 'fac1', '13306;SOL_COMPUTED', 'SINGLE', '856542.2082', '-4842967.3736', '4047984.4148', '1.5088', '3.1849', '1.7311', 'SOL_COMPUTED', 'DOPPLER_VELOCITY', '0.1787', '0.0205', '0.0591', '0.1803', '0.3807', '0.2069', '""', '0.150', '0.000', '0.000', '8', '8', '8', '8', '0', '06', '00', '03*7b517fdb\r\n']
['#SATXYZA', 'COM1', '0', '77.5', 'FINESTEERING', '1992', '68733.000', '00000000', '6f3c', '13306;0.0', '8', '9', '-12601585.9662', '-9242447.5979', '21438735.2821', '151722.119', '-1.396', '4.133', '0.0', '0.0', '27', '12329539.3650', '-23190270.5255', '2817133.0903', '110713.354', '-1.036', '3.451', '0.0', '0.0', '31', '24658735.0758', '-7121240.9095', '7672513.1705', '40814.260', '-0.526', '7.707', '0.0', '0.0', '8', '3248133.1749', '-24391692.1936', '-9758321.0766', '-28188.387', '1.772', '8.785', '0.0', '0.0', '26', '13153339.1801', '-7924152.1647', '21670261.4135', '-66379.493', '-1.991', '3.319', '0.0', '0.0', '3', '-11792629.3912', '-23137847.6164', '-5713488.9880', '7946.213', '0.615', '9.417', '0.0', '0.0', '23', '-4561458.3480', '-20106012.2151', '16775700.8270', '-65533.426', '-2.327', '2.536', '0.0', '0.0', '16', '5351977.0624', '-16443661.8425', '19878166.0920', '9140.704', '-2.090', '2.410', '0.0', '0.0*88f1cbd8\r\n']
['#BESTXYZA', 'COM1', '0', '80.5', 'FINESTEERING', '1992', '68736.000', '00000000', 'fac1', '13306;SOL_COMPUTED', 'SINGLE', '856542.1700', '-4842967.3685', '4047984.3916', '1.5089', '3.1834', '1.7299', 'SOL_COMPUTED', 'DOPPLER_VELOCITY', '0.0357', '-0.0590', '0.0858', '0.1804', '0.3805', '0.2068', '""', '0.150', '0.000', '0.000', '8', '8', '8', '8', '0', '06', '00', '03*4dec9553\r\n']
