['#BESTXYZA', 'COM1', '0', '81.5', 'FINESTEERING', '1992', '62888.000', '00000000', 'fac1', '13306;SOL_COMPUTED', 'SINGLE', '856539.6066', '-4842967.8477', '4047983.5627', '1.5797', '2.9401', '3.0852', 'SOL_COMPUTED', 'DOPPLER_VELOCITY', '-0.0019', '0.0017', '-0.0287', '0.1888', '0.3514', '0.3688', '""', '0.150', '0.000', '0.000', '9', '9', '9', '9', '0', '06', '00', '03*420fe711\r\n']
['#SATXYZA', 'COM1', '0', '81.5', 'FINESTEERING', '1992', '62888.000', '00000000', '6f3c', '13306;0.0', '9', '22', '-10564197.5947', '-23771871.2612', '5574628.7523', '-95795.965', '-0.980', '3.749', '0.0', '0.0', '3', '-12631757.2043', '-20040566.9906', '12045470.6378', '7931.380', '-1.748', '3.439', '0.0', '0.0', '32', '20831940.4668', '-16187354.7596', '-2659477.0410', '-158580.372', '1.279', '7.898', '0.0', '0.0', '29', '18860530.2866', '1005808.8615', '18653238.1484', '145083.558', '-0.716', '7.534', '0.0', '0.0', '31', '14046545.0107', '-9909815.1565', '20395615.8759', '40814.929', '-1.966', '3.139', '0.0', '0.0', '26', '6351008.3170', '-20796024.2497', '15155446.9682', '-66402.196', '-1.452', '2.368', '0.0', '0.0', '14', '17184970.1835', '-19017427.1646', '6893898.2437', '-28472.036', '-1.062', '3.448', '0.0', '0.0', '23', '-13711771.7423', '-8506852.5220', '21413807.1135', '-65536.951', '-1.233', '4.485', '0.0', '0.0', '16', '667623.6314', '-25682464.4830', '5631858.7884', '9147.735', '-0.521', '2.909', '0.0', '0.0*6ff6a1af\r\n']
['#BESTXYZA', 'COM1', '0', '82.0', 'FINESTEERING', '1992', '62890.000', '00000000', 'fac1', '13306;SOL_COMPUTED', 'SINGLE', '856539.6074', '-4842967.8658', '4047983.5701', '1.5799', '2.9400', '3.0841', 'SOL_COMPUTED', 'DOPPLER_VELOCITY', '0.0003', '-0.0079', '-0.0128', '0.1888', '0.3514', '0.3686', '""', '0.150', '0.000', '0.000', '9', '9', '9', '9', '0', '06', '00', '03*e60a1d14\r\n']
['#SATXYZA', 'COM1', '0', '82.0', 'FINESTEERING', '1992', '62890.000', '00000000', '6f3c', '13306;0.0', '9', '22', '-10563811.5199', '-23773380.7890', '5568655.2734', '-95795.973', '-0.977', '3.750', '0.0', '0.0', '3', '-12631910.4387', '-20043657.8294', '12040183.8198', '7931.385', '-1.746', '3.439', '0.0', '0.0', '32', '20831829.1583', '-16186454.2052', '-2665774.8013', '-158580.371', '1.280', '7.904', '0.0', '0.0', '29', '18856944.1754', '1008906.0857', '18656697.1547', '145083.554', '-0.709', '7.535', '0.0', '0.0', '31', '14051309.6230', '-9907887.9752', '20393347.7984', '40814.929', '-1.962', '3.139', '0.0', '0.0', '26', '6352270.9827', '-20792345.7380', '15159988.5168', '-66402.188', '-1.449', '2.368', '0.0', '0.0', '14', '17186646.1773', '-19018002.6160', '6887849.5316', '-28472.036', '-1.057', '3.449', '0.0', '0.0', '23', '-13707880.2853', '-8510473.4577', '21414788.5675', '-65536.949', '-1.231', '4.484', '0.0', '0.0', '16', '668248.6671', '-25681046.3435', '5638168.7533', '9147.733', '-0.523', '2.909', '0.0', '0.0*c71800f0\r\n']
['#BESTXYZA', 'COM1', '0', '82.0', 'FINESTEERING', '1992', '62891.000', '00000000', 'fac1', '13306;SOL_COMPUTED', 'SINGLE', '856539.6037', '-4842967.8636', '4047983.5666', '1.5800', '2.9399', '3.0836', 'SOL_COMPUTED', 'DOPPLER_VELOCITY', '0.0030', '0.0177', '0.0130', '0.1888', '0.3514', '0.3686', '""', '0.150', '0.000', '0.000', '9', '9', '9', '9', '0', '06', '00', '03*23537a22\r\n']
['#SATXYZA', 'COM1', '0', '82.0', 'FINESTEERING', '1992', '62891.000', '00000000', '6f3c', '13306;0.0', '9', '22', '-10563618.3964', '-23774135.0298', '5565668.3571', '-95795.976', '-0.974', '3.751', '0.0', '0.0', '3', '-12631987.0924', '-20045202.7534', '12037540.0272', '7931.387', '-1.746', '3.439', '0.0', '0.0', '32', '20831773.1006', '-16186003.5257', '-2668923.5960', '-158580.371', '1.286', '7.907', '0.0', '0.0', '29', '18855151.0064', '1010455.0659', '18658426.0616', '145083.552', '-0.707', '7.535', '0.0', '0.0', '31', '14053691.8093', '-9906924.6727', '20392213.1172', '40814.928', '-1.961', '3.139', '0.0', '0.0', '26', '6352902.5646', '-20790506.1186', '15162258.8042', '-66402.184', '-1.448', '2.368', '0.0', '0.0', '14', '17187483.6987', '-19018290.0686', '6884824.9552', '-28472.037', '-1.055', '3.450', '0.0', '0.0', '23', '-13705934.6372', '-8512284.1551', '21415278.6303', '-65536.948', '-1.229', '4.483', '0.0', '0.0', '16', '668561.3235', '-25680336.7029', '5641323.5504', '9147.732', '-0.523', '2.908', '0.0', '0.0*154f6299\r\n']
['#BESTXYZA', 'COM1', '0', '82.5', 'FINESTEERING', '1992', '62892.000', '00000000', 'fac1', '13306;SOL_COMPUTED', 'SINGLE', '856539.6012', '-4842967.8745', '4047983.5682', '1.5801', '2.9399', '3.0831', 'SOL_COMPUTED', 'DOPPLER_VELOCITY', '0.0210', '-0.0009', '-0.0171', '0.1889', '0.3514', '0.3685', '""', '0.150', '0.000', '0.000', '9', '9', '9', '9', '0', '06', '00', '03*7ada5e9f\r\n']
['#SATXYZA', 'COM1', '0', '82.5', 'FINESTEERING', '1992', '62892.000', '00000000', '6f3c', '13306;0.0', '9', '22', '-10563425.2154', '-23774888.9219', '5562681.3230', '-95795.980', '-0.971', '3.751', '0.0', '0.0', '3', '-12632063.7702', '-20046747.3472', '12034895.9789', '7931.390', '-1.743', '3.439', '0.0', '0.0', '32', '20831716.7740', '-16185552.5780', '-2672072.3335', '-158580.370', '1.287', '7.910', '0.0', '0.0', '29', '18853357.7619', '1012004.2914', '18660154.5707', '145083.551', '-0.705', '7.536', '0.0', '0.0', '31', '14056073.9157', '-9905961.5622', '20391078.0077', '40814.928', '-1.959', '3.140', '0.0', '0.0', '26', '6353534.3125', '-20788666.2568', '15164528.7669', '-66402.181', '-1.446', '2.368', '0.0', '0.0', '14', '17188320.9033', '-19018577.3390', '6881800.2321', '-28472.037', '-1.052', '3.450', '0.0', '0.0', '23', '-13703989.0427', '-8514095.0056', '21415768.2503', '-65536.947', '-1.228', '4.482', '0.0', '0.0', '16', '668874.0723', '-25679626.6819', '5644478.2238', '9147.730', '-0.521', '2.908', '0.0', '0.0*ac85ce3b\r\n']
['#BESTXYZA', 'COM1', '0', '83.0', 'FINESTEERING', '1992', '62894.000', '00000000', 'fac1', '13306;SOL_COMPUTED', 'SINGLE', '856539.5999', '-4842967.8530', '4047983.5422', '1.5802', '2.9397', '3.0820', 'SOL_COMPUTED', 'DOPPLER_VELOCITY', '-0.0102', '0.0274', '-0.0266', '0.1889', '0.3514', '0.3684', '""', '0.150', '0.000', '0.000', '9', '9', '9', '9', '0', '06', '00', '03*9763ecd9\r\n']
['#SATXYZA', 'COM1', '0', '83.0', 'FINESTEERING', '1992', '62894.000', '00000000', '6f3c', '13306;0.0', '9', '22', '-10563038.6808', '-23776395.6599', '5556706.9015', '-95795.988', '-0.969', '3.752', '0.0', '0.0', '3', '-12632217.1984', '-20049835.5437', '12029607.1156', '7931.395', '-1.744', '3.440', '0.0', '0.0', '32', '20831603.3140', '-16184649.8777', '-2678369.6370', '-158580.370', '1.289', '7.915', '0.0', '0.0', '29', '18849771.0466', '1015103.4785', '18663610.3961', '145083.547', '-0.698', '7.536', '0.0', '0.0', '31', '14060837.8885', '-9904035.9175', '20388806.5038', '40814.927', '-1.958', '3.140', '0.0', '0.0', '26', '6354798.3068', '-20784985.8063', '15169067.7183', '-66402.173', '-1.445', '2.368', '0.0', '0.0', '14', '17189994.3617', '-19019151.3331', '6875750.3458', '-28472.037', '-1.053', '3.451', '0.0', '0.0', '23', '-13700098.0147', '-8517717.1654', '21416746.1616', '-65536.945', '-1.229', '4.480', '0.0', '0.0', '16', '669499.8473', '-25678205.4984', '5650787.1995', '9147.728', '-0.522', '2.907', '0.0', '0.0*13770909\r\n']
